route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,route_sort_order
IDFM:C00180,IDFM:1081,5269,5269,,3,,ED1C2A,FFFFFF,
IDFM:C00425,IDFM:1077,6241,6241,,3,,FF5A00,000000,
IDFM:C02164,IDFM:1071,34,34,,3,,9BCDA4,000000,
IDFM:C02165,IDFM:1071,11.5,11.5,,3,,CEACD2,000000,
IDFM:C02166,IDFM:1071,12 ZI,12 ZI,,3,,5191CD,FFFFFF,
IDFM:C02167,IDFM:1083,1352,1352,,3,,A0006E,FFFFFF,
IDFM:C02168,IDFM:1083,1354,1354,,3,,D282BE,000000,
IDFM:C02169,IDFM:1068,5114,5114,,3,,D282BE,000000,
IDFM:C00480,IDFM:Operator_1041,CitéVal N,CitéVal Nord Herblay,,3,,F08B27,FFFFFF,
IDFM:C02216,IDFM:1068,5123,5123,,3,,6E6E00,FFFFFF,
IDFM:C02217,IDFM:1068,5124,5124,,3,,D2D200,000000,
IDFM:C02226,IDFM:1082,1204,1204,,3,,008C5A,FFFFFF,
IDFM:C02218,IDFM:1068,5125,5125,,3,,82C8E6,000000,
IDFM:C01314,IDFM:Operator_100,388,388,,3,,FFBE00,000000,
IDFM:C01316,IDFM:Operator_100,390,390,,3,,82C8E6,000000,
IDFM:C00197,IDFM:1069,15,15,,3,,0064B0,FFFFFF,
IDFM:C00198,IDFM:1072,2116,2116,,3,,A0006E,FFFFFF,
IDFM:C01148,IDFM:Operator_100,119,119,,3,,FFBE00,000000,
IDFM:C00201,IDFM:1072,2119,2119,,3,,82DC73,000000,
IDFM:C01192,IDFM:Operator_100,171,171,,3,,FF1400,FFFFFF,
IDFM:C01228,IDFM:1091,214,214,,3,,D282BE,000000,
IDFM:C00902,IDFM:1055,2303,2303,,3,,DE7FB2,000000,
IDFM:C00899,IDFM:1055,2335,2335,,3,,5EB1E3,FFFFFF,
IDFM:C00280,IDFM:1051,6532,6532,,3,,640082,FFFFFF,
IDFM:C00563,IDFM:Operator_043,CDG VAL,CDG VAL,,0,,5CC5ED,FFFFFF,
IDFM:C00410,IDFM:1081,5324,5324,,3,,006DB8,FFFFFF,
IDFM:C01648,IDFM:1057,N133,N133,,3,,FFBE00,000000,
IDFM:C00414,IDFM:1081,5214,5214,,3,,87D3DF,000000,
IDFM:C00668,IDFM:1076,4517,4517,,3,,00643C,FFFFFF,
IDFM:C01272,IDFM:Operator_100,301,301,,3,,D2D200,000000,
IDFM:C01107,IDFM:Operator_100,72,72,,3,,FF1400,FFFFFF,
IDFM:C01108,IDFM:Operator_100,73,73,,3,,6E491E,FFFFFF,
IDFM:C01629,IDFM:1080,4218,4218,,3,,82DC73,000000,
IDFM:C01630,IDFM:1080,4219,4219,,3,,FF5A00,000000,
IDFM:C01126,IDFM:Operator_100,95,95,,3,,640082,FFFFFF,
IDFM:C01268,IDFM:Operator_100,294,294,,3,,D282BE,000000,
IDFM:C01679,IDFM:Operator_100,T3b,T3b,,0,,00AE41,FFFFFF,
IDFM:C01680,IDFM:Operator_100,35,35,,3,,82DC73,000000,
IDFM:C00626,IDFM:64,2222,2222,,3,,00643C,FFFFFF,
IDFM:C00627,IDFM:64,2223,2223,,3,,A0006E,FFFFFF,
IDFM:C00301,IDFM:1049,1512,1512,,3,,FFCC30,000000,
IDFM:C00628,IDFM:64,2225,2225,,3,,FF1400,FFFFFF,
IDFM:C02170,IDFM:1068,5113,5113,,3,,6E6E00,FFFFFF,
IDFM:C02171,IDFM:1068,5183,5183,,3,,FF1400,FFFFFF,
IDFM:C02172,IDFM:1068,5184,5184,,3,,00A092,FFFFFF,
IDFM:C00633,IDFM:64,2253,2253,,3,,FFBE00,000000,
IDFM:C02173,IDFM:1068,5185,5185,,3,,FFBE00,000000,
IDFM:C02174,IDFM:1068,5186,5186,,3,,DC9600,000000,
IDFM:C02175,IDFM:1068,5187,5187,,3,,82DC73,000000,
IDFM:C02179,IDFM:1085,A01 PPM,A01 Paris Porte Maillot,,3,,0000CC,FFFFFF,
IDFM:C01700,IDFM:1061,6164,6164,,3,,3C91DC,FFFFFF,
IDFM:C01701,IDFM:1061,6161,6161,,3,,FF5A00,000000,
IDFM:C01200,IDFM:Operator_100,179,179,,3,,00643C,FFFFFF,
IDFM:C01461,IDFM:1078,3250,3250,,3,,82C8E6,000000,
IDFM:C00641,IDFM:1051,6527,6527,,3,,D282BE,000000,
IDFM:C01087,IDFM:Operator_100,46,46,,3,,D2D200,000000,
IDFM:C01088,IDFM:Operator_100,47,47,,3,,FF82B4,000000,
IDFM:C01089,IDFM:Operator_100,48,48,,3,,0055C8,FFFFFF,
IDFM:C01090,IDFM:Operator_100,52,52,,3,,82C8E6,000000,
IDFM:C01092,IDFM:Operator_100,54,54,,3,,82C8E6,000000,
IDFM:C01202,IDFM:Operator_100,181,181,,3,,6E5B1E,FFFFFF,
IDFM:C01203,IDFM:Operator_100,182,182,,3,,A0006E,FFFFFF,
IDFM:C01204,IDFM:Operator_100,183,183,,3,,FF1400,FFFFFF,
IDFM:C01205,IDFM:Operator_100,184,184,,3,,DC9600,000000,
IDFM:C01467,IDFM:1078,3252,3252,,3,,82DC73,FFFFFF,
IDFM:C01206,IDFM:Operator_100,185,185,,3,,FF5A00,000000,
IDFM:C01207,IDFM:Operator_100,186,186,,3,,A0006E,FFFFFF,
IDFM:C01241,IDFM:Operator_100,249,249,,3,,D2D200,000000,
IDFM:C01332,IDFM:Operator_100,BATIGNO,La Traverse Batignolles-Bichat,,3,,67328E,FFFFFF,
IDFM:C01333,IDFM:Operator_100,NEY-FLA,La Traverse Ney - Flandre,,3,,C5A3CA,000000,
IDFM:C01334,IDFM:1091,520,520,,3,,00643C,FFFFFF,
IDFM:C01082,IDFM:Operator_100,32,32,,3,,6E6E00,FFFFFF,
IDFM:C01342,IDFM:Operator_100,TUB,TRANSPORT URBAIN BONDYNOIS,,3,,8E6538,FFFFFF,
IDFM:C01345,IDFM:Operator_100,559,559,,3,,FFBE00,000000,
IDFM:C01347,IDFM:Operator_100,V4,V4,,3,,67328E,FFFFFF,
IDFM:C01349,IDFM:Operator_100,564,564,,3,,0055C8,FFFFFF,
IDFM:C01539,IDFM:1068,5103,5103,,3,,A0006E,FFFFFF,
IDFM:C01352,IDFM:1088,TIM,TIM,,3,,89C7D6,000000,
IDFM:C01353,IDFM:1088,SUBB N,SUBB Boucle Nord,,3,,8E6538,FFFFFF,
IDFM:C01363,IDFM:Operator_100,V7,V7,,3,,D35E3C,FFFFFF,
IDFM:C01365,IDFM:1088,TUVIM CV,TUVIM Centre-Ville,,3,,FF1400,FFFFFF,
IDFM:C01391,IDFM:Operator_100,T3a,T3a,,0,,FF7E2E,000000,
IDFM:C01116,IDFM:Operator_100,84,84,,3,,D282BE,000000,
IDFM:C01117,IDFM:1090,85,85,,3,,6E491E,FFFFFF,
IDFM:C01118,IDFM:Operator_100,86,86,,3,,FF1400,FFFFFF,
IDFM:C01119,IDFM:Operator_100,87,87,,3,,640082,FFFFFF,
IDFM:C01141,IDFM:1091,112,112,,3,,FF5A00,000000,
IDFM:C01143,IDFM:1091,114,114,,3,,82DC73,000000,
IDFM:C01481,IDFM:Operator_100,426,426,,3,,6E491E,FFFFFF,
IDFM:C01485,IDFM:Operator_100,459,459,,3,,FF1400,FFFFFF,
IDFM:C01508,IDFM:1078,3212,3212,,3,,D282BE,FFFFFF,
IDFM:C01311,IDFM:Operator_100,378,378,,3,,00643C,FFFFFF,
IDFM:C01526,IDFM:1068,5122,5122,,3,,82DC73,000000,
IDFM:C01545,IDFM:Operator_231,CDG,Magical Shuttle CDG,,3,,3BB2FF,000000,
IDFM:C01546,IDFM:Operator_231,Orly,Magical Shuttle Orly,,3,,3BB2FF,000000,
IDFM:C01548,IDFM:1087,701,701,,3,,0A0082,FFFFFF,
IDFM:C00251,IDFM:1072,2108,2108,,3,,D2D200,000000,
IDFM:C01773,IDFM:1051,6534,6534,,3,,D282BE,000000,
IDFM:C01774,IDFM:Operator_100,T7,T7,,0,,704B1C,FFFFFF,
IDFM:C01808,IDFM:Operator_100,254,254,,3,,82DC73,000000,
IDFM:C00594,IDFM:1065,429,429,,3,,FF82B4,000000,
IDFM:C01810,IDFM:1076,9118,EXPRESS 9118,,3,,3C91DC,FFFFFF,
IDFM:C01811,IDFM:1058,4306,4306,,3,,D282BE,000000,
IDFM:C01812,IDFM:1058,4316,4316,,3,,640082,FFFFFF,
IDFM:C01815,IDFM:1071,32 ZA,32 ZA,,3,,E3B229,000000,
IDFM:C00423,IDFM:1081,5206,5206,,3,,FFCD03,000000,
IDFM:C01816,IDFM:1071,R114,R114,,3,,FECE00,000000,
IDFM:C01821,IDFM:Operator_100,486,486,,3,,00643C,FFFFFF,
IDFM:C02072,IDFM:1056,2415,2415,,3,,0055C8,FFFFFF,
IDFM:C02040,IDFM:Operator_1041,CitéVal C,CitéVal Cormeilles-en-Parisis,,3,,E5377D,FFFFFF,
IDFM:C01177,IDFM:Operator_100,153,153,,3,,00643C,FFFFFF,
IDFM:C01180,IDFM:Operator_100,157,157,,3,,A0006E,FFFFFF,
IDFM:C00681,IDFM:1076,4538,4538,,3,,82C8E6,000000,
IDFM:C01133,IDFM:Operator_100,104,104,,3,,FF1400,FFFFFF,
IDFM:C00194,IDFM:1083,1312,1312,,3,,6E491E,FFFFFF,
IDFM:C01190,IDFM:Operator_100,169,169,,3,,82DC73,000000,
IDFM:C01219,IDFM:1091,201,201,,3,,6E491E,FFFFFF,
IDFM:C01229,IDFM:Operator_100,215,215,,3,,82DC73,000000,
IDFM:C00515,IDFM:1081,5279,5279,,3,,F78F4B,000000,
IDFM:C00516,IDFM:1081,5242,5242,,3,,8E6539,FFFFFF,
IDFM:C00275,IDFM:1051,6570,6570,,3,,DC9600,000000,
IDFM:C01711,IDFM:1060,4642,4642,,3,,D6C900,FFFFFF,
IDFM:C01712,IDFM:1071,Filéo SF,Filéo Survilliers (sur réservation),,3,,FECE00,000000,
IDFM:C01356,IDFM:1090,RIVER,RIVER PLAZA,,3,,DE8B53,000000,
IDFM:C00649,IDFM:1051,6537,6537,,3,,0055C8,FFFFFF,
IDFM:C00651,IDFM:1051,6518,6518,,3,,A0006E,FFFFFF,
IDFM:C01802,IDFM:1049,1516,1516,,3,,EB2132,FFFFFF,
IDFM:C00652,IDFM:1079,7808,7808,,3,,3C91DC,FFFFFF,
IDFM:C00728,IDFM:1052,5424,5424,,3,,B94E9A,FFFFFF,
IDFM:C01232,IDFM:1087,220,220,,3,,A0006E,FFFFFF,
IDFM:C01233,IDFM:1091,221,221,,3,,FF82B4,000000,
IDFM:C02162,IDFM:1052,5436,5436,,3,,F49FB3,000000,
IDFM:C01236,IDFM:1090,237,237,,3,,D282BE,000000,
IDFM:C01234,IDFM:Operator_100,234,234,,3,,FF5A00,000000,
IDFM:C01235,IDFM:1090,235,235,,3,,FFBE00,000000,
IDFM:C01237,IDFM:1090,238,238,,3,,FF82B4,000000,
IDFM:C01238,IDFM:Operator_100,239,239,,3,,A0006E,FFFFFF,
IDFM:C00295,IDFM:1054,4,4,,3,,82DC73,000000,
IDFM:C00819,IDFM:1075,3503,3503,,3,,D282BE,000000,
IDFM:C00297,IDFM:1054,8,8,,3,,6E491E,FFFFFF,
IDFM:C00298,IDFM:1054,9,9,,3,,FF1400,FFFFFF,
IDFM:C00517,IDFM:1081,5281,5281,,3,,E0B03B,000000,
IDFM:C01452,IDFM:1078,3240,3240,,3,,FF82B4,000000,
IDFM:C01459,IDFM:1078,3256,3256,,3,,D282BE,FFFFFF,
IDFM:C00518,IDFM:1081,5330,5330,,3,,ED1C2A,FFFFFF,
IDFM:C00276,IDFM:1081,5323,5323,,3,,C5A3CD,000000,
IDFM:C01692,IDFM:1061,6181,6181,,3,,00A092,FFFFFF,
IDFM:C00279,IDFM:1081,5295,5295,,3,,F59EB3,000000,
IDFM:C02161,IDFM:1052,5431,5431,,3,,B6134C,FFFFFF,
IDFM:C00310,IDFM:1054,502,502 Scolaire,,3,,FF8C94,FFFFFF,
IDFM:C01620,IDFM:1080,4241,4241,,3,,0055C8,FFFFFF,
IDFM:C01181,IDFM:Operator_100,158,158,,3,,FF5A00,000000,
IDFM:C01199,IDFM:1090,178,178,,3,,0055C8,FFFFFF,
IDFM:C00532,IDFM:1079,7807,7807,,3,,3C91DC,FFFFFF,
IDFM:C00309,IDFM:1054,501,501 Scolaire,,3,,FFBE00,000000,
IDFM:C00554,IDFM:1065,433,433,,3,,3C91DC,FFFFFF,
IDFM:C01792,IDFM:Operator_043,N2,N2,,3,,6CA513,FFFFFF,
IDFM:C00736,IDFM:1052,5478,5478,,3,,7AC597,000000,
IDFM:C01956,IDFM:1080,4220,4220,,3,,00643C,FFFFFF,
IDFM:C00737,IDFM:1052,5479,5479,,3,,F49FB3,000000,
IDFM:C00738,IDFM:1052,5480,5480,,3,,C4A4CC,000000,
IDFM:C01281,IDFM:Operator_100,318,318,,3,,0055C8,FFFFFF,
IDFM:C00196,IDFM:1083,1314,1314,,3,,640082,FFFFFF,
IDFM:C00205,IDFM:1071,30 B,30 B,,3,,97D4E2,000000,
IDFM:C00206,IDFM:1071,30 D,30 D,,3,,9C9A3E,FFFFFF,
IDFM:C00207,IDFM:1071,R8,R8,,3,,F4A8BC,000000,
IDFM:C00740,IDFM:1052,5422,5422,,3,,8AD3DE,000000,
IDFM:C01570,IDFM:1057,4122,4122,,3,,0055C8,FFFFFF,
IDFM:C01571,IDFM:1079,5154,5154,,3,,FFBE00,000000,
IDFM:C00744,IDFM:1052,5482,5482,,3,,00B297,FFFFFF,
IDFM:C00747,IDFM:1052,5457,5457,,3,,DFAF47,000000,
IDFM:C00748,IDFM:1052,5451,5451,,3,,F58F53,000000,
IDFM:C00798,IDFM:1073,Ex46,Express 46,,3,,4D90CD,FFFFFF,
IDFM:C00799,IDFM:1074,3439,3439,,3,,00643C,FFFFFF,
IDFM:C00822,IDFM:1075,3540,3540,,3,,6E6E00,FFFFFF,
IDFM:C00749,IDFM:1052,5452,5452,,3,,DFAF47,000000,
IDFM:C00751,IDFM:1052,5469,5469,,3,,DFAF47,FFFFFF,
IDFM:C00752,IDFM:1052,5470,5470,,3,,FFCC30,000000,
IDFM:C00826,IDFM:1075,3515,3515,,3,,82C8E6,000000,
IDFM:C00401,IDFM:1081,5315,5315,,3,,8E6539,FFFFFF,
IDFM:C00408,IDFM:1077,6211,6211,,3,,00643C,FFFFFF,
IDFM:C00208,IDFM:1071,31,31,,3,,E3051B,FFFFFF,
IDFM:C00609,IDFM:1071,22,22,,3,,FECE00,000000,
IDFM:C00409,IDFM:1081,5312,5312,,3,,BB4B9B,FFFFFF,
IDFM:C01317,IDFM:Operator_100,391,391,,3,,D2D200,000000,
IDFM:C01320,IDFM:Operator_100,395,395,,3,,0055C8,FFFFFF,
IDFM:C01383,IDFM:Operator_100,13,13,,1,,6EC4E8,000000,
IDFM:C01321,IDFM:Operator_100,396,396,,3,,D2D200,000000,
IDFM:C00477,IDFM:1086,95-21,95-21,,3,,D4A677,FFFFFF,
IDFM:C01385,IDFM:Operator_100,FUN,FUNICULAIRE,,7,,AFAFAF,000000,
IDFM:C00788,IDFM:1074,3406,3406,,3,,A0006E,FFFFFF,
IDFM:C00104,IDFM:1058,4326,4326,,3,,A0006E,FFFFFF,
IDFM:C00481,IDFM:Operator_1041,CitéVal S,CitéVal Sud Herblay,,3,,00538D,FFFFFF,
IDFM:C00562,IDFM:Operator_043,N1,N1,,3,,DF3A82,FFFFFF,
IDFM:C01283,IDFM:1087,320,320,,3,,FFBE00,000000,
IDFM:C01286,IDFM:Operator_100,322,322,,3,,82C8E6,000000,
IDFM:C00794,IDFM:1074,3404,3404,,3,,82DC73,000000,
IDFM:C00796,IDFM:1074,3403,3403,,3,,FF5A00,000000,
IDFM:C00797,IDFM:1074,3412,3412,,3,,FF5A00,000000,
IDFM:C00803,IDFM:1070,3106,3106,,3,,FFBE00,000000,
IDFM:C00600,IDFM:1057,4152,4152,,3,,D282BE,000000,
IDFM:C00598,IDFM:1057,4130,4130,,3,,82C8E6,000000,
IDFM:C00613,IDFM:1071,24 S,24 S,,3,,5191CD,FFFFFF,
IDFM:C00760,IDFM:1052,5491,5491,,3,,EB2132,FFFFFF,
IDFM:C00606,IDFM:1083,1303,1303,,3,,D2D200,000000,
IDFM:C00607,IDFM:1083,1309,1309,,3,,FFBE00,000000,
IDFM:C01004,IDFM:1075,3550,3550,,3,,00A092,FFFFFF,
IDFM:C01005,IDFM:1075,3556,3556,,3,,6E491E,FFFFFF,
IDFM:C01006,IDFM:1075,3557,3557,,3,,640082,FFFFFF,
IDFM:C01287,IDFM:Operator_100,323,323,,3,,D2D200,000000,
IDFM:C00612,IDFM:1071,24,24,,3,,0064B0,FFFFFF,
IDFM:C00615,IDFM:1071,35,35,,3,,97D4E2,000000,
IDFM:C00616,IDFM:1071,36,36,,3,,C04191,FFFFFF,
IDFM:C00814,IDFM:1050,3665,3665,,3,,5A230A,FFFFFF,
IDFM:C00643,IDFM:1051,6571,6571,,3,,FF1400,FFFFFF,
IDFM:C00644,IDFM:1051,6543,6543,,3,,FFBE00,000000,
IDFM:C00617,IDFM:1071,37,37,,3,,09A88E,FFFFFF,
IDFM:C00624,IDFM:1070,3117,3117,,3,,D282BE,FFFFFF,
IDFM:C01288,IDFM:Operator_100,325,325,,3,,82C8E6,000000,
IDFM:C00611,IDFM:1071,25,25,,3,,B90745,FFFFFF,
IDFM:C01289,IDFM:Operator_100,330,330,,3,,FFBE00,000000,
IDFM:C00837,IDFM:78,3751,3751,,3,,640082,FFFFFF,
IDFM:C00656,IDFM:1072,2128,2128,,3,,00643C,FFFFFF,
IDFM:C00658,IDFM:1072,2130,2130,,3,,D2D200,000000,
IDFM:C00659,IDFM:1072,2120,2120,,3,,0055C8,FFFFFF,
IDFM:C00660,IDFM:1072,2169,2169,,3,,FFBE00,000000,
IDFM:C00662,IDFM:1076,4540,4540,,3,,82C8E6,000000,
IDFM:C00663,IDFM:1076,4541,4541,,3,,FF1400,FFFFFF,
IDFM:C00601,IDFM:1057,4153,4153,,3,,FF82B4,000000,
IDFM:C00665,IDFM:1080,4205,4205,,3,,82C8E6,000000,
IDFM:C01600,IDFM:1052,5402,5402,,3,,006FB6,FFFFFF,
IDFM:C00667,IDFM:1076,4516,4516,,3,,FFBE00,000000,
IDFM:C00818,IDFM:1074,3431,3431,,3,,6E491E,FFFFFF,
IDFM:C00828,IDFM:1074,3437,3437,,3,,FF5A00,000000,
IDFM:C00838,IDFM:78,3755,3755,,3,,FF82B4,000000,
IDFM:C00842,IDFM:78,3775,3775,,3,,6E491E,FFFFFF,
IDFM:C00843,IDFM:78,3703,3703,,3,,FFBE00,000000,
IDFM:C01008,IDFM:1074,3458,3458,,3,,82C8E6,000000,
IDFM:C01011,IDFM:1074,3455,3455,,3,,A50034,FFFFFF,
IDFM:C01012,IDFM:1074,3454,3454,,3,,0A0082,FFFFFF,
IDFM:C01013,IDFM:1058,4341,4341,,3,,FF1400,FFFFFF,
IDFM:C00764,IDFM:1082,1206,1206,,3,,78C696,000000,
IDFM:C00766,IDFM:1082,1238,1238,,3,,ED1C2A,FFFFFF,
IDFM:C00767,IDFM:1082,1239,1239,,3,,CEC92B,000000,
IDFM:C00768,IDFM:1082,1240,1240,,3,,006DB8,FFFFFF,
IDFM:C01014,IDFM:1058,4342,4342,,3,,FFBE00,000000,
IDFM:C01295,IDFM:Operator_100,346,346,,3,,D2D200,000000,
IDFM:C00827,IDFM:1075,3518,3518,,3,,FF5A00,000000,
IDFM:C00831,IDFM:1075,3544,3544,,3,,FF1400,FFFFFF,
IDFM:C00833,IDFM:1075,3502,3502,,3,,82DC73,000000,
IDFM:C00473,IDFM:1086,95-19,95-19,,3,,00904A,FFFFFF,
IDFM:C01299,IDFM:Operator_100,351,351,,3,,F1C232,000000,
IDFM:C01300,IDFM:Operator_100,ROISSYBUS,ROISSYBUS,,3,,FF1400,FFFFFF,
IDFM:C01302,IDFM:Operator_100,355,355,,3,,640082,FFFFFF,
IDFM:C00411,IDFM:1079,7815,7815,,3,,3C91DC,FFFFFF,
IDFM:C00271,IDFM:1051,6591,6591,,3,,FFBE00,000000,
IDFM:C00272,IDFM:1051,6517,6517,,3,,FFBE00,000000,
IDFM:C00885,IDFM:1050,3610,3610,,3,,6E6E00,FFFFFF,
IDFM:C00887,IDFM:1050,3612,3612,,3,,D282BE,000000,
IDFM:C00938,IDFM:1055,2353,2353,,3,,6FA8DC,FFFFFF,
IDFM:C00939,IDFM:1055,2354,2354,,3,,A38C57,FFFFFF,
IDFM:C00898,IDFM:1055,2315,2315,,3,,6FA8DC,FFFFFF,
IDFM:C00901,IDFM:1055,2374,2374,,3,,BC85BB,000000,
IDFM:C00903,IDFM:64,2262,2262,,3,,82DC73,000000,
IDFM:C00905,IDFM:1056,2412,2412,,3,,6E491E,FFFFFF,
IDFM:C00906,IDFM:1056,2413,2413,,3,,DC9600,000000,
IDFM:C00907,IDFM:1056,2414,2414,,3,,D282BE,000000,
IDFM:C00908,IDFM:1055,2310,2310,,3,,F1C232,000000,
IDFM:C00947,IDFM:1056,7712,7712,,3,,3C91DC,FFFFFF,
IDFM:C00850,IDFM:78,3734,3734,,3,,FF5A00,000000,
IDFM:C00851,IDFM:78,3736,3736,,3,,FFBE00,000000,
IDFM:C00852,IDFM:78,3737,3737,,3,,82C8E6,000000,
IDFM:C00853,IDFM:78,3741,3741,,3,,640082,FFFFFF,
IDFM:C00454,IDFM:1051,6576,6576,,3,,640082,FFFFFF,
IDFM:C01318,IDFM:Operator_100,393,393,,3,,82C8E6,000000,
IDFM:C01319,IDFM:Operator_100,394,394,,3,,640082,FFFFFF,
IDFM:C00019,IDFM:1070,3123,3123,,3,,FFCD03,000000,
IDFM:C00953,IDFM:1055,2302,2302,,3,,FBD804,000000,
IDFM:C00951,IDFM:1056,2474,2474,,3,,00A092,FFFFFF,
IDFM:C00954,IDFM:1055,2301,2301,,3,,EF4038,FFFFFF,
IDFM:C00948,IDFM:1055,2317,2317,,3,,7AC597,000000,
IDFM:C00964,IDFM:1076,4582,4582,,3,,00643C,FFFFFF,
IDFM:C00965,IDFM:1076,4576,4576,,3,,D2D200,000000,
IDFM:C00073,IDFM:1060,4608,4608,,3,,E7A3BF,000000,
IDFM:C00966,IDFM:1076,4578,4578,,3,,D282BE,000000,
IDFM:C00967,IDFM:1059,4439,4439,,3,,F3A4BA,000000,
IDFM:C00629,IDFM:64,2226,2226,,3,,0055C8,FFFFFF,
IDFM:C00630,IDFM:64,2229,2229,,3,,00643C,FFFFFF,
IDFM:C00839,IDFM:78,3754,3754,,3,,FF5A00,000000,
IDFM:C00840,IDFM:78,3779,3779,,3,,82DC73,000000,
IDFM:C00455,IDFM:1086,30-28,30-28 Scolaire,,3,,BFB007,FFFFFF,
IDFM:C00456,IDFM:1083,1351,1351,,3,,FF82B4,000000,
IDFM:C00458,IDFM:1086,30-31,30-31 Scolaire,,3,,CC3089,FFFFFF,
IDFM:C00952,IDFM:1056,2476,2476,,3,,FFBE00,000000,
IDFM:C00960,IDFM:1056,7708,7708,,3,,3C91DC,FFFFFF,
IDFM:C00961,IDFM:1055,7709,7709,,3,,3C91DC,FFFFFF,
IDFM:C00987,IDFM:1080,4232,4232,,3,,FF5A00,000000,
IDFM:C00983,IDFM:1059,4405,4405,,3,,F3A4BA,000000,
IDFM:C00984,IDFM:1059,4409,4409,,3,,98D4E2,000000,
IDFM:C00986,IDFM:1080,4271,4271,,3,,82DC73,000000,
IDFM:C00989,IDFM:1080,4275,4275,,3,,FF1400,FFFFFF,
IDFM:C00990,IDFM:1080,4276,4276,,3,,0055C8,FFFFFF,
IDFM:C02059,IDFM:1071,27,27,,3,,F69FB3,000000,
IDFM:C02065,IDFM:1076,4581,4581,,3,,82C8E6,000000,
IDFM:C02066,IDFM:1059,4416,4416,,3,,8D5E2A,FFFFFF,
IDFM:C02207,IDFM:1056,2475,2475,,3,,A50034,FFFFFF,
IDFM:C02209,IDFM:1050,3659,3659,,3,,D282BE,000000,
IDFM:C02067,IDFM:1059,4417,4417,,3,,83C491,000000,
IDFM:C00074,IDFM:1060,4601,4601,,3,,CF2939,FFFFFF,
IDFM:C01374,IDFM:Operator_100,4,4,,1,,A0006E,FFFFFF,
IDFM:C01375,IDFM:Operator_100,5,5,,1,,FF7E2E,000000,
IDFM:C01376,IDFM:Operator_100,6,6,,1,,6ECA97,000000,
IDFM:C01378,IDFM:Operator_100,8,8,,1,,D282BE,000000,
IDFM:C01379,IDFM:Operator_100,9,9,,1,,B6BD00,000000,
IDFM:C01380,IDFM:Operator_100,10,10,,1,,C9910D,000000,
IDFM:C01382,IDFM:Operator_100,12,12,,1,,007852,FFFFFF,
IDFM:C01381,IDFM:Operator_100,11,11,,1,,704B1C,FFFFFF,
IDFM:C02079,IDFM:1056,2473,2473,,3,,DC9600,000000,
IDFM:C02087,IDFM:1070,3134,3134,,3,,F78F4B,000000,
IDFM:C02088,IDFM:1070,3129,3129,,3,,E0B03B,FFFFFF,
IDFM:C00854,IDFM:78,3742,3742,,3,,FF1400,FFFFFF,
IDFM:C00270,IDFM:1051,6540,6540,,3,,82DC73,000000,
IDFM:C01542,IDFM:1068,5151,5151,,3,,00643C,FFFFFF,
IDFM:C00267,IDFM:1051,6531,6531,,3,,DC9600,000000,
IDFM:C02244,IDFM:Operator_100,45,45,,3,,FF82B4,000000,
IDFM:C01389,IDFM:Operator_100,T1,T1,,0,,003CA6,FFFFFF,
IDFM:C02112,IDFM:1065,444,444,,3,,D2D200,000000,
IDFM:C02111,IDFM:1065,443,443,,3,,6E6E00,FFFFFF,
IDFM:C02086,IDFM:1082,1225,1225,,3,,C5A3CD,000000,
IDFM:C01390,IDFM:Operator_100,T2,T2,,0,,CF009E,FFFFFF,
IDFM:C01077,IDFM:Operator_100,27,27,,3,,FF5A00,000000,
IDFM:C00465,IDFM:1049,1519,1519,,3,,5091CB,FFFFFF,
IDFM:C02233,IDFM:1055,2348,2348,,3,,D3C90D,000000,
IDFM:C02243,IDFM:Operator_100,25,25,,3,,FF1400,FFFFFF,
IDFM:C02245,IDFM:Operator_100,59,59,,3,,DC9600,000000,
IDFM:C02246,IDFM:Operator_100,71,71,,3,,6E491E,FFFFFF,
IDFM:C02251,IDFM:Operator_100,77,77,,3,,0055C8,FFFFFF,
IDFM:C02254,IDFM:Operator_100,40,40,,3,,82C8E6,000000,
IDFM:C02255,IDFM:1071,Soir,Soir Survilliers - Fosses,,3,,662583,FFFFFF,
IDFM:C01048,IDFM:1056,2465,2465,,3,,FF82B4,000000,
IDFM:C02257,IDFM:1086,95-29,95-29,,3,,F39000,FFFFFF,
IDFM:C02258,IDFM:1074,3440,3440,,3,,A50034,FFFFFF,
IDFM:C02264,IDFM:1054,20,20,,3,,8CAD08,FFFFFF,
IDFM:C00394,IDFM:1048,1102,1102,,3,,BFFF00,000000,
IDFM:C00399,IDFM:1048,1113,1113,,3,,80331B,FFFFFF,
IDFM:C00400,IDFM:1083,1317,1317,,3,,FF82B4,000000,
IDFM:C00459,IDFM:1086,30-32,30-32 Scolaire,,3,,008866,FFFFFF,
IDFM:C00461,IDFM:1086,30-34,30-34 Scolaire,,3,,E8BB00,FFFFFF,
IDFM:C00502,IDFM:1081,5359,5359,,3,,ED1C2A,FFFFFF,
IDFM:C01625,IDFM:1080,4246,4246,,3,,6E6E00,FFFFFF,
IDFM:C00679,IDFM:1076,4542,4542,,3,,00643C,FFFFFF,
IDFM:C01427,IDFM:1087,5,5,,3,,00B8E0,000000,
IDFM:C01786,IDFM:1048,1112,1112,,3,,FF80FF,000000,
IDFM:C00820,IDFM:1075,3530,3530,,3,,FF1400,FFFFFF,
